TAZ_O,year,Avg_own_payt,Avg_own_paytinf,Avg_val_dwel,Avg_val_dwelinf,Avg_rent,Avg_rentinf,Avg_HHinc,Avg_HHincinf,Med_HHincinf,Dwel,Sgl_det,Apt_5plus,Sgl_att,Owned,Rented
1150,2011,1471.9333333333334,1572.0248000000001,611076.5333333333,652629.7376,686.3333333333334,733.0040000000001,117805.28571428571,125816.04514285714,102154.20000000001,1534.0,768.0,548.0,219.0,1155.0,374.0
1150,2016,1973.764705882353,1973.764705882353,1240320.5882352942,1240320.5882352942,668.3529411764706,668.3529411764706,151289.875,151289.875,111711.0,1497.0,741.0,550.0,199.0,991.0,509.0
1150,2086,725.0,1414.8375,161175.4,314533.7931,762.0,1487.0430000000001,58915.0,114972.6225,88459.5435,1466.0,789.0,512.0,171.0,1031.0,442.0
1150,2091,920.0,1425.9080000000001,353785.7272727273,548332.4987,912.3636363636364,1414.0724,79347.90909090909,122981.32430000001,108314.76150000001,1457.0,784.0,516.0,164.0,991.0,476.0
1150,2096,1056.9,1527.85464,315610.5,456246.5388,840.9,1215.60504,76323.7,110333.54071999999,99087.2064,1456.0,763.0,507.0,182.0,975.0,483.0
1151,2001,1233.888888888889,1611.8290555555557,292266.6666666667,381787.9466666667,595.8888888888889,778.4096555555556,103198.55555555556,134808.27312222222,108878.65355555556,874.0,557.0,20.0,297.0,803.0,70.0
1151,2006,1355.8,1599.1661,420435.0,495903.0825,910.0,1073.345,100233.0,118224.8235,92234.541,780.0,483.0,16.0,288.0,699.0,92.0
1151,2011,1388.5454545454545,1482.9665454545454,471099.0909090909,503133.8290909091,988.6363636363636,1055.8636363636365,110800.0,118334.40000000001,94001.088,780.0,502.0,0.0,277.0,697.0,37.0
1151,2016,1707.3,1707.3,817095.4,817095.4,542.1,542.1,113688.1,113688.1,98994.0,767.0,491.0,0.0,276.0,686.0,92.0
1151,2086,714.0,1393.371,156469.7142857143,305350.6474285714,754.0,1471.431,59390.42857142857,115900.42135714286,74387.277,503.0,368.0,2.0,139.0,451.0,56.0
1151,2091,1120.875,1737.2441625000001,370893.75,574848.223125,1086.75,1684.3538250000001,84119.5,130376.81305000001,109875.5108,754.0,524.0,0.0,223.0,642.0,110.0
1151,2096,902.75,1305.0154,241968.875,349790.2057,1272.75,1839.8874,81173.625,117344.5923,93563.5688,745.0,508.0,0.0,236.0,635.0,119.0
1152,2001,1105.9444444444443,1444.6952277777777,303382.05555555556,396307.97917222226,494.72222222222223,646.2556388888889,89869.38888888889,117396.38270555556,103085.06791111111,2183.0,1037.0,921.0,234.0,1824.0,361.0
1152,2006,1416.4285714285713,1670.6774999999998,478256.35714285716,564103.3732500001,702.7142857142857,828.8515,111203.42857142857,131164.444,106395.618,2156.0,1050.0,890.0,216.0,1888.0,263.0
1152,2011,1485.642857142857,1586.6665714285714,566027.7142857143,604517.598857143,500.14285714285717,534.1525714285715,124676.64285714286,133154.65457142857,114129.68400000001,2213.0,1055.0,929.0,224.0,2009.0,209.0
1152,2016,1696.9285714285713,1696.9285714285713,933695.3571428572,933695.3571428572,342.5,342.5,128927.84615384616,128927.84615384616,111508.0,2219.0,1043.0,935.0,231.0,1961.0,250.0
1152,2086,765.0,1492.8975,167418.66666666666,326717.528,817.0,1594.3755,61049.22222222222,119137.55716666667,64590.747,1013.0,805.0,15.0,194.0,968.0,39.0
1152,2091,980.0,1518.902,251191.08333333334,389321.0600583334,1129.6666666666667,1750.8703666666668,59855.0,92769.2645,83621.7547,1853.0,992.0,639.0,226.0,1317.0,539.0
1152,2096,1090.2727272727273,1576.0982545454544,238210.45454545456,344357.0330909091,974.5454545454545,1408.802909090909,71056.90909090909,102719.86778181817,95652.4608,1982.0,1019.0,785.0,176.0,1454.0,518.0
1153,2001,1310.3636363636363,1711.728018181818,320047.63636363635,418078.2273818182,422.90909090909093,552.4461454545454,103241.81818181818,134864.78709090909,128025.11904545454,1060.0,361.0,94.0,611.0,885.0,175.0
1153,2006,1490.9,1758.51655,412497.3,486540.56535,537.1,633.50945,117332.9,138394.15555,105085.1935,1046.0,342.0,89.0,635.0,894.0,155.0
1153,2011,1591.9,1700.1492000000003,546877.2,584064.8496,293.2,313.1376,131291.2,140219.00160000002,106112.20800000001,1299.0,329.0,0.0,957.0,1173.0,98.0
1153,2016,1752.6923076923076,1752.6923076923076,904645.4615384615,904645.4615384615,227.76923076923077,227.76923076923077,141819.84615384616,141819.84615384616,111902.0,1363.0,331.0,90.0,947.0,1175.0,192.0
1153,2086,853.0,1664.6295,141065.4,275289.1281,814.0,1588.521,54620.4,106591.7106,60916.0725,629.0,248.0,15.0,368.0,568.0,60.0
1153,2091,1061.5714285714287,1645.3295571428573,264171.0,409438.6329,957.7142857142857,1484.3613714285714,74626.71428571429,115663.94447142858,106206.8975,962.0,328.0,54.0,567.0,803.0,155.0
1153,2096,1017.5714285714286,1471.0012571428572,232279.2857142857,335782.9354285714,843.8571428571429,1219.8798857142858,69597.0,100609.4232,100420.0496,963.0,299.0,54.0,606.0,818.0,133.0
1154,2001,1420.2857142857142,1855.3192285714285,479916.0714285714,626914.3641071429,659.7857142857143,861.8780785714287,146781.92857142858,191741.23329285716,120707.53181428571,644.0,618.0,0.0,16.0,620.0,18.0
1154,2006,1624.0,1915.508,618227.9285714285,729199.8417499999,462.92857142857144,546.02425,155480.85714285713,183389.67099999997,129937.2585,723.0,593.0,75.0,50.0,711.0,11.0
1154,2011,1686.5384615384614,1801.2230769230769,795668.8461538461,849774.3276923078,287.7692307692308,307.3375384615385,176755.53846153847,188774.9150769231,129263.244,719.0,598.0,75.0,52.0,673.0,0.0
1154,2016,2046.9333333333334,2046.9333333333334,1450312.4,1450312.4,217.2,217.2,192469.8,192469.8,131516.0,714.0,593.0,75.0,51.0,685.0,20.0
1154,2086,805.0,1570.9575,174435.0,340409.9025,1862.0,3633.693,66626.33333333333,130021.28949999998,36549.6435,966.0,701.0,111.0,157.0,829.0,139.0
1154,2091,1173.875,1819.3888625,462417.625,716701.0769875001,1143.0,1771.5357000000001,110570.75,171373.60542500002,143325.45260000002,628.0,600.0,0.0,22.0,587.0,36.0
1154,2096,1411.375,2040.2837,443935.375,641752.9781,681.125,984.6343,112520.375,162659.4541,110357.104,624.0,613.0,0.0,12.0,612.0,2.0
1155,2001,1314.2142857142858,1716.7581214285715,332674.14285714284,434572.2328142857,648.0714285714286,846.5757071428571,117356.92857142857,153303.35579285712,117484.5164857143,953.0,522.0,65.0,360.0,851.0,104.0
1155,2006,1428.2857142857142,1684.663,489410.5,577259.68475,539.7857142857143,636.6772500000001,163494.7142857143,192842.0155,114875.0435,947.0,554.0,71.0,321.0,890.0,53.0
1155,2011,1446.8,1545.1824000000001,618418.4,660470.8512,384.1333333333333,410.25440000000003,148288.4,158372.0112,113256.06000000001,967.0,559.0,76.0,315.0,987.0,9.0
1155,2016,1744.2,1744.2,1036305.2666666667,1036305.2666666667,420.2,420.2,144388.6,144388.6,111582.0,955.0,567.0,73.0,322.0,904.0,34.0
1155,2086,820.0,1600.23,112043.5,218652.89025,1288.0,2513.532,51404.5,100315.88175,15229.506,892.0,657.0,0.0,230.0,805.0,86.0
1155,2091,1248.5454545454545,1935.1206,404873.0,627512.6627,1338.909090909091,2075.1752,106820.63636363637,165561.30430000002,129503.44440000001,799.0,603.0,1.0,191.0,680.0,118.0
1155,2096,1159.25,1675.8118,302221.4166666667,436891.27993333334,972.5833333333334,1405.9664666666667,92678.16666666667,133975.55773333335,108265.3208,893.0,557.0,0.0,331.0,761.0,129.0
1156,2001,1216.7083333333333,1589.3860958333332,319006.8333333333,416718.6263833333,573.0416666666666,748.5643291666667,106686.875,139365.0648125,109229.26810416668,1471.0,931.0,55.0,481.0,1264.0,211.0
1156,2006,1331.5416666666667,1570.5533958333335,438867.7916666667,517644.5602708334,543.2083333333334,640.7142291666667,153207.16666666666,180707.85308333332,107286.1405,1463.0,925.0,59.0,478.0,1275.0,180.0
1156,2011,1442.258064516129,1540.331612903226,520661.6451612903,556066.6370322581,624.3225806451613,666.7765161290323,125808.43333333333,134363.4068,103426.18800000001,1516.0,948.0,67.0,512.0,1282.0,164.0
1156,2016,1597.1935483870968,1597.1935483870968,865276.9354838709,865276.9354838709,687.9032258064516,687.9032258064516,120192.27586206897,120192.27586206897,99157.0,1512.0,940.0,65.0,504.0,1284.0,231.0
1156,2086,847.0,1652.9205,113465.36842105263,221427.6664736842,998.0,1947.597,53270.10526315789,103956.61042105262,32888.6295,1577.0,896.0,7.0,671.0,1303.0,277.0
1156,2091,1142.9444444444443,1771.4495944444443,352033.0,545615.9467,1139.7777777777778,1766.541577777778,97825.72222222222,151620.08687222222,126112.2632,1348.0,884.0,4.0,468.0,1069.0,280.0
1156,2096,1132.1764705882354,1636.674305882353,286644.0588235294,414372.6514352941,1238.0588235294117,1789.7378352941175,89513.41176470589,129400.58804705883,102475.6928,1406.0,869.0,90.0,438.0,1084.0,325.0
1157,2001,1387.6153846153845,1812.6419769230768,368190.92307692306,480967.8028153846,108.23076923076923,141.38185384615383,137429.38461538462,179524.00512307693,144683.47685384616,1636.0,1366.0,88.0,185.0,1544.0,91.0
1157,2006,1415.5384615384614,1669.6276153846152,530094.9230769231,625246.9617692308,374.6923076923077,441.9495769230769,155112.23076923078,182954.8761923077,128938.222,1568.0,1511.0,16.0,62.0,1543.0,26.0
1157,2011,1539.4615384615386,1644.1449230769233,628904.1538461539,671669.6363076924,438.53846153846155,468.35907692307694,161348.92307692306,172320.64984615383,136643.124,1605.0,1546.0,8.0,41.0,1546.0,23.0
1157,2016,1769.5384615384614,1769.5384615384614,1090319.6153846155,1090319.6153846155,121.6923076923077,121.6923076923077,157992.46153846153,157992.46153846153,135907.0,1572.0,1525.0,0.0,42.0,1533.0,35.0
1157,2086,889.0,1734.8835,219086.36363636365,427547.03863636364,906.0,1768.059,72412.0,141312.018,30459.012,859.0,823.0,4.0,39.0,835.0,33.0
1157,2091,1268.6666666666667,1966.306466666667,416176.8333333333,645032.4739833333,956.0,1481.7044,111551.5,172893.66985,146837.526,1281.0,1256.0,5.0,11.0,1241.0,45.0
1157,2096,1291.1666666666667,1866.5105333333333,365823.1666666667,528833.9697333333,676.5,977.9484,107337.5,155167.09,110627.4312,1279.0,1273.0,0.0,7.0,1265.0,8.0
1158,2001,1266.4,1654.29832,316435.5,413359.69365000003,718.5,938.57655,101240.1,132249.94263,103524.53626,397.0,108.0,99.0,193.0,340.0,56.0
1158,2006,1346.9166666666667,1588.6882083333335,425999.3333333333,502466.21366666665,946.4166666666666,1116.2984583333332,91155.08333333333,107517.42079166666,81659.144,372.0,60.0,207.0,105.0,299.0,73.0
1158,2011,1320.5,1410.294,504363.64285714284,538660.3705714286,926.5,989.5020000000001,104167.85714285714,111251.27142857143,91803.144,513.0,44.0,331.0,138.0,417.0,96.0
1158,2016,1664.4166666666667,1664.4166666666667,722359.0,722359.0,943.8333333333334,943.8333333333334,102622.5,102622.5,87809.0,699.0,47.0,508.0,143.0,530.0,168.0
1158,2086,893.0,1742.6895,248466.4,484882.1796,673.0,1313.3595,77956.0,152131.134,41326.9155,167.0,165.0,0.0,4.0,161.0,7.0
1158,2091,1226.0,1900.1774,398649.0,617866.0851,1417.25,2196.5957750000002,90647.75,140494.947725,119298.90280000001,96.0,89.0,3.0,5.0,89.0,7.0
1158,2096,1017.8,1471.33168,294812.5,426180.95,1491.7,2156.40152,91031.3,131594.84728000002,116729.3088,124.0,120.0,0.0,5.0,114.0,9.0
1159,2001,984.5,1286.05235,334302.5,436699.35575,412.5,538.84875,111179.5,145233.78085,101151.38105,32.0,32.0,0.0,0.0,30.0,2.0
1159,2006,1309.5,1544.55525,352240.6666666667,415467.86633333337,808.5,953.62575,73067.16666666667,86182.72308333335,71753.703,308.0,5.0,203.0,100.0,240.0,68.0
1159,2011,1332.0,1422.576,361587.75,386175.717,1374.25,1467.699,66381.0,70894.90800000001,60696.576,403.0,1.0,286.0,116.0,322.0,81.0
1159,2016,1531.6666666666667,1531.6666666666667,765432.5,765432.5,791.0,791.0,112261.16666666667,112261.16666666667,90906.0,572.0,6.0,444.0,122.0,426.0,147.0
1159,2086,1116.0,2177.874,266979.0,521009.5185,571.0,1114.3065,76435.33333333333,149163.55299999999,0.0,145.0,143.0,0.0,1.0,141.0,3.0
1159,2091,1232.0,1909.4768000000001,389771.0,604106.0729,1848.0,2864.2152,92125.0,142784.5375,126547.78510000001,51.0,50.0,0.0,1.0,47.0,4.0
1159,2096,1275.0,1843.14,372527.0,538525.0312,1660.0,2399.696,96693.0,139779.4008,137823.504,60.0,60.0,0.0,0.0,57.0,3.0
1160,2001,1097.5,1433.66425,292190.5,381688.45015,752.5,982.99075,96316.25,125817.917375,101604.99372500001,258.0,103.0,0.0,155.0,222.0,35.0
1160,2006,1247.0,1470.8365,343195.0,404798.5025,1158.5,1366.45075,77095.75,90934.437125,80765.083,261.0,102.0,4.0,160.0,208.0,54.0
1160,2011,1389.4,1483.8792,405303.2,432863.8176,1080.6,1154.0808,90436.0,96585.648,89560.34400000001,272.0,103.0,9.0,160.0,235.0,36.0
1160,2016,1468.5,1468.5,581286.5,581286.5,1245.3333333333333,1245.3333333333333,90246.5,90246.5,79166.0,264.0,103.0,8.0,160.0,235.0,39.0
1160,2086,947.0,1848.0705,144246.625,281497.2886875,1081.0,2109.5715,58048.125,113280.9159375,40924.9065,403.0,135.0,0.0,268.0,345.0,61.0
1160,2091,1167.3333333333333,1809.2499333333333,291877.6666666667,452381.1955666667,1506.0,2334.1494000000002,72941.66666666667,113052.28916666668,109737.56970000001,274.0,151.0,0.0,123.0,212.0,61.0
1160,2096,1128.3333333333333,1631.1186666666665,265525.6666666667,383843.90373333334,1523.3333333333333,2202.1306666666665,85335.66666666667,123361.23973333334,89320.7328,294.0,148.0,0.0,147.0,257.0,41.0
1161,2001,1086.0,1418.6418,348826.0,455671.40380000003,0.0,0.0,107520.5,140454.02915,115424.01485,54.0,54.0,0.0,0.0,51.0,3.0
1161,2006,1293.0,1525.0935,375596.0,443015.482,578.0,681.751,81168.5,95738.24575,81368.987,524.0,2.0,351.0,172.0,407.0,117.0
1161,2011,1411.6666666666667,1507.66,403240.3333333333,430660.676,935.6666666666666,999.292,76913.0,82143.084,74134.152,683.0,2.0,485.0,196.0,545.0,138.0
1161,2016,1474.3333333333333,1474.3333333333333,591030.3333333334,591030.3333333334,1020.0,1020.0,89063.66666666667,89063.66666666667,73254.0,976.0,8.0,759.0,209.0,727.0,251.0
1161,2086,1058.0,2064.687,223052.5,435286.95375,972.0,1896.858,75328.5,147003.56775,0.0,207.0,184.0,0.0,22.0,196.0,13.0
1161,2091,1327.0,2056.7173000000003,429571.5,665792.86785,924.0,1432.1076,99823.0,154715.66770000002,141322.9818,85.0,83.0,0.0,1.0,79.0,6.0
1161,2096,1228.5,1775.9196,360840.5,521631.0268,830.0,1199.848,95489.5,138039.6212,137823.504,103.0,103.0,0.0,0.0,98.0,5.0
1162,2001,875.0,1143.0125,334773.0,437313.9699,0.0,0.0,114279.0,149282.6577,98152.7694,38.0,38.0,0.0,0.0,36.0,2.0
1162,2006,1377.0,1624.1715,294883.0,347814.4985,1156.0,1363.502,49066.0,57873.347,45460.289,370.0,1.0,248.0,121.0,287.0,83.0
1162,2011,1372.0,1465.296,320081.5,341847.042,1403.5,1498.938,59145.5,63167.394,56436.324,483.0,1.0,343.0,139.0,385.0,98.0
1162,2016,1503.6666666666667,1503.6666666666667,558464.3333333334,558464.3333333334,1647.3333333333333,1647.3333333333333,79496.0,79496.0,63014.0,696.0,1.0,544.0,150.0,517.0,180.0
1162,2086,1058.0,2064.687,220309.0,429933.0135,972.0,1896.858,67906.5,132519.53475,0.0,89.0,88.0,0.0,0.0,85.0,4.0
1162,2091,1232.0,1909.4768000000001,389771.0,604106.0729,1848.0,2864.2152,92125.0,142784.5375,126547.78510000001,60.0,59.0,0.0,1.0,55.0,4.0
1162,2096,1275.0,1843.14,372527.0,538525.0312,1660.0,2399.696,96693.0,139779.4008,137823.504,71.0,71.0,0.0,0.0,68.0,4.0
1163,2001,1469.3333333333333,1919.3901333333333,365302.1666666667,477194.2203166667,516.1666666666666,674.2685166666666,107510.5,140440.96615,115295.3443,212.0,156.0,0.0,64.0,193.0,18.0
1163,2006,1582.3333333333333,1866.3621666666666,499124.6666666667,588717.5443333334,650.3333333333334,767.0681666666667,95138.83333333333,112216.25391666665,84557.1755,352.0,147.0,1.0,207.0,338.0,14.0
1163,2011,1502.5714285714287,1604.746285714286,571979.7142857143,610874.3348571429,827.7142857142857,883.9988571428571,101147.57142857143,108025.6062857143,89722.68000000001,352.0,147.0,1.0,198.0,370.0,0.0
1163,2016,1576.5,1576.5,826807.1666666666,826807.1666666666,824.6666666666666,824.6666666666666,97765.33333333333,97765.33333333333,86110.0,354.0,144.0,8.0,197.0,333.0,26.0
1163,2086,963.0,1879.2945,271859.0,530532.8385,887.0,1730.9805000000001,93679.0,182814.5685,28242.108,74.0,73.0,0.0,1.0,67.0,7.0
1163,2091,1448.0,2244.2552,480871.75,745303.125325,1301.5,2017.19485,102595.5,159012.76545,125898.37700000001,248.0,235.0,0.0,10.0,219.0,29.0
1163,2096,1468.4,2122.71904,429739.8,621231.85488,1088.6,1573.68016,93562.4,135253.80544,102140.3136,252.0,246.0,0.0,0.0,236.0,16.0
1164,2001,1672.3333333333333,2184.569033333333,342235.1666666667,447061.7982166667,1026.6666666666667,1341.1346666666668,94640.16666666667,123628.44971666667,107816.55908333333,129.0,82.0,0.0,47.0,121.0,8.0
1164,2006,1738.4615384615386,2050.515384615385,483751.6923076923,570585.1210769231,439.6923076923077,518.6170769230769,103133.61538461539,121646.09934615385,104220.62,1190.0,777.0,0.0,438.0,1195.0,20.0
1164,2011,1769.0,1889.2920000000001,694183.7857142857,741388.2831428571,535.8571428571429,572.2954285714286,120515.42857142857,128710.47771428572,106204.05600000001,1211.0,772.0,0.0,433.0,1146.0,20.0
1164,2016,2125.4210526315787,2125.4210526315787,1334681.0526315789,1334681.0526315789,538.1052631578947,538.1052631578947,141055.36842105264,141055.36842105264,108340.0,1263.0,795.0,0.0,464.0,1193.0,30.0
1164,2086,772.0,1506.558,374959.0,731732.4885,719.0,1403.1285,145224.0,283404.636,84726.32400000001,78.0,76.0,0.0,1.0,74.0,4.0
1164,2091,1417.5,2196.98325,658354.25,1020383.2520750001,929.5,1440.6320500000002,116206.0,180107.6794,130624.0221,42.0,41.0,0.0,2.0,36.0,6.0
1164,2096,1640.3333333333333,2371.2658666666666,498558.8333333333,720716.6494666666,786.3333333333334,1136.7234666666668,96689.66666666667,139774.58213333334,94637.6496,47.0,45.0,0.0,2.0,38.0,9.0
1165,2001,1414.7142857142858,1848.0412714285715,346341.71428571426,452426.18137142854,833.1428571428571,1088.3345142857142,92505.0,120839.2815,102089.39775714287,128.0,81.0,0.0,47.0,121.0,8.0
1165,2006,1673.125,1973.4509375,452602.625,533844.7961875,362.75,427.863625,95840.375,113043.7223125,94858.9285,90.0,66.0,0.0,26.0,86.0,4.0
1165,2011,1756.625,1876.0755000000001,598824.0,639544.032,1277.125,1363.9695000000002,102290.125,109245.85350000001,96387.0,545.0,308.0,0.0,235.0,514.0,22.0
1165,2016,2222.2,2222.2,1341121.0666666667,1341121.0666666667,857.0666666666667,857.0666666666667,143120.2857142857,143120.2857142857,113602.0,1155.0,457.0,0.0,698.0,1028.0,130.0
1165,2086,772.0,1506.558,257492.85714285713,502497.3107142857,719.0,1403.1285,88519.28571428571,172745.38607142857,84726.32400000001,52.0,51.0,0.0,2.0,46.0,6.0
1165,2091,1343.0,2081.5157,734280.0,1138060.572,930.0,1441.4070000000002,121694.0,188613.5306,129751.4284,42.0,41.0,0.0,2.0,36.0,6.0
1165,2096,1697.0,2453.1832,612439.0,885341.8184,868.0,1254.7808,120389.0,174034.3384,93991.4664,44.0,43.0,0.0,1.0,36.0,8.0
1166,2001,1177.6666666666667,1538.3859666666667,378772.0,494789.8636,896.6666666666666,1171.3156666666666,96793.0,126440.6959,108673.27416666667,29.0,26.0,0.0,2.0,21.0,7.0
1166,2006,1595.4,1881.7743,547853.6,646193.3212,301.6,355.73720000000003,97596.0,115114.482,81628.477,88.0,65.0,0.0,26.0,84.0,4.0
1166,2011,1749.6,1868.5728,688299.0,735103.332,1599.2,1707.9456000000002,151297.4,161585.6232,90965.83200000001,540.0,305.0,0.0,233.0,510.0,22.0
1166,2016,1939.625,1939.625,1067025.5,1067025.5,1537.875,1537.875,113252.33333333333,113252.33333333333,98946.0,1119.0,439.0,0.0,681.0,996.0,127.0
1166,2086,772.0,1506.558,250844.0,489522.066,719.0,1403.1285,74219.0,144838.3785,84726.32400000001,43.0,40.0,0.0,3.0,34.0,8.0
1166,2091,1343.0,2081.5157,734280.0,1138060.572,930.0,1441.4070000000002,121694.0,188613.5306,129751.4284,42.0,40.0,0.0,2.0,36.0,6.0
1166,2096,1697.0,2453.1832,612439.0,885341.8184,868.0,1254.7808,120389.0,174034.3384,93991.4664,44.0,43.0,0.0,1.0,36.0,8.0
1167,2001,1075.8333333333333,1405.3610833333332,386606.5,505024.07095,1120.8333333333333,1464.1445833333332,97567.5,127452.42525,112555.16233333333,56.0,51.0,0.0,5.0,42.0,13.0
1167,2006,1386.7142857142858,1635.6295,621700.0,733295.15,861.7142857142857,1016.3919999999999,105874.14285714286,124878.5515,102774.553,50.0,48.0,0.0,0.0,42.0,10.0
1167,2011,1642.2857142857142,1753.961142857143,804127.0,858807.636,766.7142857142857,818.8508571428571,238239.14285714287,254439.4045714286,99530.12400000001,44.0,46.0,0.0,0.0,46.0,0.0
1167,2016,1959.3636363636363,1959.3636363636363,1318965.5454545454,1318965.5454545454,441.45454545454544,441.45454545454544,121183.33333333333,121183.33333333333,93298.0,32.0,32.0,0.0,0.0,24.0,8.0
1167,2086,772.0,1506.558,250844.0,489522.066,719.0,1403.1285,74219.0,144838.3785,84726.32400000001,83.0,78.0,0.0,6.0,67.0,16.0
1167,2091,1499.0,2323.3001,792982.8571428572,1229044.1302857143,1332.2857142857142,2064.9096285714286,117882.0,182705.3118,121194.4305,82.0,79.0,0.0,3.0,70.0,12.0
1167,2096,1557.5714285714287,2251.625257142857,572785.2857142857,828018.4090285713,869.7142857142857,1257.2589714285714,118893.57142857143,171872.54685714288,93991.4664,85.0,83.0,0.0,2.0,70.0,15.0
